2014-07-24 15:08:27 [main:0] - [DEBUG] Created connection 536150103.
2014-07-24 15:08:27 [main:15] - [DEBUG] {conn-100000} Connection
2014-07-24 15:08:27 [main:17] - [DEBUG] {conn-100000} Preparing Statement:   SELECT JO.TK_HIN ,JO.SYUYO_SU ,JO.ZAIKO_SU ,JO.LOC_ZAIKO_SU  ,JO.HIKI_ZAIKO_SU  ,JO.SEBAN ,JO.LST_NOU_YMD,JO.LST_HAN_YMD  ,(NVL(NOU.SUM_SIJI_SU,0) - NVL(NOU.SUM_HIKI_SU,0)) AS FUSOKU_SU  ,M01.KANRI_KOJO ,M01.S_KYOTEN ,M01.SEIZO_BA ,M01.LOCATION  ,M01.HAKO_SYU ,M01.TK_UKE ,M01.TK_SEBAN  ,NVL(RI.SIJI_SU,0) AS HAN_SU  FROM TB_ZAIKO_JO JO  ,TB_HINBAN_MA M01  ,(SELECT TK_HIN,SYUYO_SU,SUM(SIJI_SU) AS SUM_SIJI_SU ,SUM(HIKI_SU) AS  SUM_HIKI_SU  FROM TB_NOUHIN_JO GROUP BY TK_HIN ,SYUYO_SU  ) NOU ,(SELECT TK_HIN ,SYUYO_SU ,SUM(SIJI_SU) AS SIJI_SU  FROM TB_HANNYU_RI  GROUP BY TK_HIN ,SYUYO_SU  ) RI  WHERE   JO.TK_HIN = M01.TK_HIN  AND JO.SYUYO_SU = M01.SYUYO_SU  AND JO.TK_HIN = NOU.TK_HIN(+)  AND JO.SYUYO_SU = NOU.SYUYO_SU(+)  AND JO.TK_HIN = RI.TK_HIN(+)  AND JO.SYUYO_SU = RI.SYUYO_SU(+)  ORDER BY JO.TK_HIN ,JO.SYUYO_SU   
2014-07-24 15:08:27 [main:149] - [DEBUG] {pstm-100001} Executing Statement:   SELECT JO.TK_HIN ,JO.SYUYO_SU ,JO.ZAIKO_SU ,JO.LOC_ZAIKO_SU  ,JO.HIKI_ZAIKO_SU  ,JO.SEBAN ,JO.LST_NOU_YMD,JO.LST_HAN_YMD  ,(NVL(NOU.SUM_SIJI_SU,0) - NVL(NOU.SUM_HIKI_SU,0)) AS FUSOKU_SU  ,M01.KANRI_KOJO ,M01.S_KYOTEN ,M01.SEIZO_BA ,M01.LOCATION  ,M01.HAKO_SYU ,M01.TK_UKE ,M01.TK_SEBAN  ,NVL(RI.SIJI_SU,0) AS HAN_SU  FROM TB_ZAIKO_JO JO  ,TB_HINBAN_MA M01  ,(SELECT TK_HIN,SYUYO_SU,SUM(SIJI_SU) AS SUM_SIJI_SU ,SUM(HIKI_SU) AS  SUM_HIKI_SU  FROM TB_NOUHIN_JO GROUP BY TK_HIN ,SYUYO_SU  ) NOU ,(SELECT TK_HIN ,SYUYO_SU ,SUM(SIJI_SU) AS SIJI_SU  FROM TB_HANNYU_RI  GROUP BY TK_HIN ,SYUYO_SU  ) RI  WHERE   JO.TK_HIN = M01.TK_HIN  AND JO.SYUYO_SU = M01.SYUYO_SU  AND JO.TK_HIN = NOU.TK_HIN(+)  AND JO.SYUYO_SU = NOU.SYUYO_SU(+)  AND JO.TK_HIN = RI.TK_HIN(+)  AND JO.SYUYO_SU = RI.SYUYO_SU(+)  ORDER BY JO.TK_HIN ,JO.SYUYO_SU   
2014-07-24 15:08:27 [main:150] - [DEBUG] {pstm-100001} Parameters: []
2014-07-24 15:08:27 [main:150] - [DEBUG] {pstm-100001} Types: []
2014-07-24 15:08:28 [main:683] - [DEBUG] {rset-100002} ResultSet
2014-07-24 15:08:28 [main:703] - [DEBUG] {rset-100002} Header: [TK_UKE, TK_SEBAN, TK_HIN, SYUYO_SU, ZAIKO_SU, LOC_ZAIKO_SU, HIKI_ZAIKO_SU, FUSOKU_SU, KANRI_KOJO, S_KYOTEN, SEIZO_BA, SEBAN, HAN_SU, LOCATION, LST_NOU_YMD, LST_HAN_YMD]
2014-07-24 15:08:28 [main:1452] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216153C92               , 2, 31, 31, 31, 0, 2592, 0001,     ,           , 0, FRK      , 20130909, 20130902]
2014-07-24 15:08:28 [main:1452] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216153C93               , 2, 1209, 1209, 1209, 0, 2592, 0001,     ,           , 3676, FRK      , 20140523, 20140523]
2014-07-24 15:08:28 [main:1455] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216153C94               , 2, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140314, 20140307]
2014-07-24 15:08:28 [main:1456] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216153D01               , 2, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20130909, 20130902]
2014-07-24 15:08:28 [main:1456] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216153D02               , 2, 68, 68, 68, 0, 2592, 0001,     ,           , 150, FRK      , 20140523, 20140523]
2014-07-24 15:08:28 [main:1456] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216153D11               , 2, 3, 3, 3, 0, 2592, 0001,     ,           , 0, FRK      , 20130909, 20130902]
2014-07-24 15:08:28 [main:1456] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216153D12               , 2, 21, 21, 21, 0, 2592, 0001,     ,           , 12, FRK      , 20140521, 20140519]
2014-07-24 15:08:28 [main:1457] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216153D21               , 2, 1, 1, 1, 0, 2592, 0001,     ,           , 0, FRK      , 20130909, 20130903]
2014-07-24 15:08:28 [main:1457] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216153D22               , 2, 73, 73, 73, 0, 2592, 0001,     ,           , 432, FRK      , 20140523, 20140523]
2014-07-24 15:08:28 [main:1457] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216153D23               , 2, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140317, 20140307]
2014-07-24 15:08:28 [main:1477] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216153D52               , 2, 19, 19, 19, 0, 2592, 0001,     ,           , 0, FRK      , 20130909, 20130903]
2014-07-24 15:08:28 [main:1477] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216153D53               , 2, 126, 126, 126, 0, 2592, 0001,     ,           , 476, FRK      , 20140523, 20140523]
2014-07-24 15:08:28 [main:1480] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216153D61               , 2, 5, 5, 5, 0, 2592, 0001,     ,           , 0, FRK      , 20130909, 20130902]
2014-07-24 15:08:28 [main:1481] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216153D62               , 2, 72, 72, 72, 0, 2592, 0001,     ,           , 216, FRK      , 20140523, 20140523]
2014-07-24 15:08:28 [main:1481] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216153D71               , 2, 132, 132, 132, 0, 2592, 0001,     ,           , 338, FRK      , 20140523, 20140523]
2014-07-24 15:08:28 [main:1481] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216153D81               , 2, 52, 52, 52, 0, 2592, 0001,     ,           , 0, FRK      , 20130909, 20130902]
2014-07-24 15:08:28 [main:1481] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216153D82               , 2, 123, 123, 123, 0, 2592, 0001,     ,           , 304, FRK      , 20140523, 20140523]
2014-07-24 15:08:28 [main:1481] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216153F00               , 2, 13, 13, 13, 0, 2592, 0001,     ,           , 0, FRK      , 20140509, 20131022]
2014-07-24 15:08:28 [main:1481] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216153F10               , 2, 7, 7, 7, 0, 2592, 0001,     ,           , 0, FRK      , 20130926, 20130909]
2014-07-24 15:08:28 [main:1482] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216153F22               , 2, 107, 107, 107, 0, 2592, 0001,     ,           , 304, FRK      , 20140523, 20140523]
2014-07-24 15:08:28 [main:1482] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216153F32               , 2, 5, 5, 5, 0, 2592, 0001,     ,           , 0, FRK      , 20140522, 20140324]
2014-07-24 15:08:28 [main:1482] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216153F41               , 2, 4, 4, 4, 0, 2592, 0001,     ,           , 0, FRK      , 20140521, 20140407]
2014-07-24 15:08:28 [main:1487] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216153F51               , 2, 24, 24, 24, 0, 2592, 0001,     ,           , 0, FRK      , 20140523, 20140324]
2014-07-24 15:08:28 [main:1488] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216224260               , 2, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140506, 20140328]
2014-07-24 15:08:28 [main:1488] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216224270               , 2, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140423, 20140328]
2014-07-24 15:08:28 [main:1488] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216224280               , 2, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140415, 20140328]
2014-07-24 15:08:28 [main:1488] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216224290               , 2, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140410, 20140328]
2014-07-24 15:08:28 [main:1488] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216224320               , 2, 0, 0, 0, 0, 9564, 0001,     ,           , 0, FRK      , 20140509, 20140410]
2014-07-24 15:08:28 [main:1488] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216224330               , 2, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140508, 20140328]
2014-07-24 15:08:28 [main:1488] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216224350               , 2, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140509, 20140410]
2014-07-24 15:08:28 [main:1489] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216224360               , 2, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140506, 20140328]
2014-07-24 15:08:28 [main:1489] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216224370               , 2, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140515, 20140410]
2014-07-24 15:08:28 [main:1495] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216224470               , 2, 3, 3, 3, 0, 2592, 0001,     ,           , 3, FRK      ,         , 20140521]
2014-07-24 15:08:28 [main:1495] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216224480               , 2, 6, 6, 6, 0, 2592, 0001,     ,           , 6, FRK      ,         , 20140521]
2014-07-24 15:08:28 [main:1495] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216224490               , 2, 1, 1, 1, 0, 2592, 0001,     ,           , 1, FRK      ,         , 20140521]
2014-07-24 15:08:28 [main:1495] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216224510               , 2, 1, 1, 1, 0, 2592, 0001,     ,           , 1, FRK      ,         , 20140521]
2014-07-24 15:08:28 [main:1495] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216224520               , 2, 4, 4, 4, 0, 2592, 0001,     ,           , 4, FRK      ,         , 20140521]
2014-07-24 15:08:28 [main:1496] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216224540               , 2, 13, 13, 13, 0, 2592, 0001,     ,           , 14, FRK      ,         , 20140521]
2014-07-24 15:08:28 [main:1496] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216224550               , 2, 2, 2, 2, 0, 2592, 0001,     ,           , 2, FRK      ,         , 20140521]
2014-07-24 15:08:28 [main:1496] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216224560               , 2, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140421, 20140410]
2014-07-24 15:08:28 [main:1496] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216224570               , 2, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140419, 20140328]
2014-07-24 15:08:28 [main:1496] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216253873               , 2, 0, 0, 0, 0, 2592, 0001,     ,           , 2, FRK      , 20140423, 20140423]
2014-07-24 15:08:28 [main:1502] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216253883               , 2, 1, 1, 1, 0, 2592, 0001,     ,           , 6, FRK      , 20140521, 20140519]
2014-07-24 15:08:28 [main:1502] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216253A02               , 2, 5, 5, 5, 0, 2592, 0001,     ,           , 0, FRK      , 20120928, 20121204]
2014-07-24 15:08:28 [main:1502] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216253A22               , 2, 3, 3, 3, 0, 2592, 0001,     ,           , 2, FRK      , 20140509, 20140514]
2014-07-24 15:08:28 [main:1502] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216253A32               , 2, 4, 4, 4, 0, 2592, 0001,     ,           , 0, FRK      , 20140522, 20140307]
2014-07-24 15:08:28 [main:1502] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216253A42               , 2, 3, 3, 3, 0, 2592, 0001,     ,           , 4, FRK      , 20140519, 20140519]
2014-07-24 15:08:28 [main:1503] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216253C60               , 2, 7, 7, 7, 0, 2592, 0001,     ,           , 0, FRK      , 20130926, 20130909]
2014-07-24 15:08:28 [main:1503] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216253C91               , 2, 7, 7, 7, 0, 2592, 0001,     ,           , 0, FRK      , 20130909, 20130904]
2014-07-24 15:08:28 [main:1503] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216253C92               , 2, 26, 26, 25, 0, 2592, 0001,     ,           , 76, FRK      , 20140523, 20140519]
2014-07-24 15:08:28 [main:1503] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216253C93               , 2, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140317, 20140307]
2014-07-24 15:08:28 [main:1503] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216253D01               , 2, 30, 30, 30, 0, 2592, 0001,     ,           , 0, FRK      , 20130909, 20130902]
2014-07-24 15:08:28 [main:1507] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216253D02               , 2, 87, 87, 85, 0, 2592, 0001,     ,           , 206, FRK      , 20140523, 20140523]
2014-07-24 15:08:28 [main:1507] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216253D12               , 2, 6, 6, 6, 0, 9564, 0001,     ,           , 0, FRK      , 20130909, 20130904]
2014-07-24 15:08:28 [main:1507] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216253D13               , 2, 25, 25, 25, 0, 2592, 0001,     ,           , 42, FRK      , 20140522, 20140516]
2014-07-24 15:08:28 [main:1507] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216253D22               , 2, 7, 7, 7, 0, 2592, 0001,     ,           , 0, FRK      , 20130909, 20130902]
2014-07-24 15:08:28 [main:1507] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216253D23               , 2, 7, 7, 7, 0, 2592, 0001,     ,           , 0, FRK      , 20140523, 20131210]
2014-07-24 15:08:28 [main:1508] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216253D31               , 2, 63, 63, 63, 0, 2592, 0001,     ,           , 132, FRK      , 20140523, 20140523]
2014-07-24 15:08:28 [main:1508] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216253D41               , 2, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20130902, 20130717]
2014-07-24 15:08:28 [main:1508] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216253D42               , 2, 10, 10, 10, 0, 2592, 0001,     ,           , 6, FRK      , 20140509, 20140508]
2014-07-24 15:08:28 [main:1508] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216253D51               , 2, 4, 4, 4, 0, 2592, 0001,     ,           , 0, FRK      , 20130909, 20130902]
2014-07-24 15:08:28 [main:1508] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216253D52               , 2, 123, 123, 123, 0, 2592, 0001,     ,           , 474, FRK      , 20140523, 20140523]
2014-07-24 15:08:28 [main:1512] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216253D72               , 2, 74, 74, 74, 0, 2592, 0001,     ,           , 220, FRK      , 20140523, 20140523]
2014-07-24 15:08:28 [main:1512] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216253D73               , 2, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140317, 20140307]
2014-07-24 15:08:28 [main:1513] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216253E01               , 2, 24, 24, 24, 0, 2592, 0001,     ,           , 0, FRK      , 20140523, 20140324]
2014-07-24 15:08:28 [main:1513] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216253E02               , 2, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140318, 20140307]
2014-07-24 15:08:28 [main:1513] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216253E31               , 2, 1, 1, 1, 0, 2592, 0001,     ,           , 0, FRK      , 20130909, 20130902]
2014-07-24 15:08:28 [main:1513] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216253E32               , 2, 68, 68, 68, 0, 2592, 0001,     ,           , 160, FRK      , 20140523, 20140523]
2014-07-24 15:08:28 [main:1514] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216253E41               , 2, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20130909, 20130904]
2014-07-24 15:08:28 [main:1514] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216253E42               , 2, 81, 81, 81, 0, 2592, 0001,     ,           , 361, FRK      , 20140523, 20140523]
2014-07-24 15:08:28 [main:1514] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216253E51               , 2, 4, 4, 4, 0, 2592, 0001,     ,           , 0, FRK      , 20130909, 20130904]
2014-07-24 15:08:28 [main:1514] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216253E52               , 2, 20, 20, 20, 0, 2592, 0001,     ,           , 66, FRK      , 20140523, 20140523]
2014-07-24 15:08:28 [main:1523] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216253E72               , 2, 21, 21, 21, 0, 2592, 0001,     ,           , 0, FRK      , 20130909, 20130904]
2014-07-24 15:08:28 [main:1524] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216253E73               , 2, 103, 103, 103, 0, 2592, 0001,     ,           , 454, FRK      , 20140523, 20140523]
2014-07-24 15:08:28 [main:1524] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216253E82               , 2, 6, 6, 6, 0, 2592, 0001,     ,           , 0, FRK      , 20140520, 20140211]
2014-07-24 15:08:28 [main:1524] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216253E91               , 2, 5, 5, 5, 0, 2592, 0001,     ,           , 0, FRK      , 20130909, 20130904]
2014-07-24 15:08:28 [main:1524] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216253E92               , 2, 88, 88, 88, 0, 2592, 0001,     ,           , 238, FRK      , 20140523, 20140523]
2014-07-24 15:08:28 [main:1524] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216253F01               , 2, 129, 129, 129, 0, 2592, 0001,     ,           , 390, FRK      , 20140523, 20140523]
2014-07-24 15:08:28 [main:1524] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216253F11               , 2, 43, 43, 43, 0, 2592, 0001,     ,           , 0, FRK      , 20130909, 20130904]
2014-07-24 15:08:28 [main:1525] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216253F12               , 2, 117, 117, 117, 0, 2592, 0001,     ,           , 252, FRK      , 20140523, 20140523]
2014-07-24 15:08:28 [main:1525] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216253G02               , 2, 55, 55, 55, 0, 2592, 0001,     ,           , 30, FRK      , 20140522, 20140516]
2014-07-24 15:08:28 [main:1525] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216253G12               , 2, 1, 1, 1, 0, 2592, 0001,     ,           , 0, FRK      , 20140311, 20140113]
2014-07-24 15:08:28 [main:1528] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216253G21               , 2, 7, 7, 7, 0, 2592, 0001,     ,           , 6, FRK      , 20140523, 20140513]
2014-07-24 15:08:28 [main:1528] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216253G32               , 2, 76, 76, 76, 0, 2592, 0001,     ,           , 0, FRK      , 20130909, 20130904]
2014-07-24 15:08:28 [main:1529] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216253G33               , 2, 1680, 1680, 1676, 0, 2592, 0001,     ,           , 5738, FRK      , 20140523, 20140523]
2014-07-24 15:08:28 [main:1529] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216253G34               , 2, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140314, 20140307]
2014-07-24 15:08:28 [main:1529] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216253G41               , 2, 4, 4, 4, 0, 2592, 0001,     ,           , 6, FRK      , 20140521, 20140415]
2014-07-24 15:08:28 [main:1529] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216253G50               , 2, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20130909, 20130820]
2014-07-24 15:08:28 [main:1529] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216253G51               , 2, 10, 10, 10, 0, 2592, 0001,     ,           , 6, FRK      , 20140519, 20140513]
2014-07-24 15:08:28 [main:1530] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216253G61               , 2, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20130909, 20130902]
2014-07-24 15:08:28 [main:1530] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216253G62               , 2, 40, 40, 40, 0, 2592, 0001,     ,           , 18, FRK      , 20140522, 20140516]
2014-07-24 15:08:28 [main:1530] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216253G63               , 2, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140318, 20140307]
2014-07-24 15:08:28 [main:1533] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216253J00               , 2, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140318, 20140307]
2014-07-24 15:08:28 [main:1533] - [DEBUG] {rset-100002} Result: [C5   ,     , 8216253J10               , 2, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140317, 20140307]
2014-07-24 15:08:28 [main:1533] - [DEBUG] {rset-100002} Result: [Z6   , 0000, 8216424130               , 2, 0, 0, 0, 0, 2592, 0001,     ,           , 30, Z6-0000  , 20140516, 20140515]
2014-07-24 15:08:28 [main:1534] - [DEBUG] {rset-100002} Result: [NT   , 0437, 8217153312               , 15, 15, 15, 15, 0, 2592, 0001,     ,           , 0, T0-0437  , 20140414, 20140127]
2014-07-24 15:08:28 [main:1534] - [DEBUG] {rset-100002} Result: [NT   , 0440, 8217153372               , 15, 15, 15, 15, 0, 2592, 0001,     ,           , 15, T0-0440  , 20140205, 20140509]
2014-07-24 15:08:28 [main:1534] - [DEBUG] {rset-100002} Result: [NT   , 0447, 8217153550               , 15, 0, 0, 0, 0, 2592, 0001,     ,           , 0, T0-0447  , 20140303, 20140226]
2014-07-24 15:08:28 [main:1534] - [DEBUG] {rset-100002} Result: [NX   , 0009, 8217153581               , 10, 110, 100, 100, 0, 2592, 0001,     ,           , 350, NX-0009  , 20140523, 20140522]
2014-07-24 15:08:28 [main:1534] - [DEBUG] {rset-100002} Result: [NX   , 0010, 8217153591               , 10, 70, 60, 50, 0, 2592, 0001,     ,           , 220, NX-0010  , 20140523, 20140522]
2014-07-24 15:08:28 [main:1534] - [DEBUG] {rset-100002} Result: [NX   , 0011, 8217153601               , 10, 30, 30, 30, 0, 2592, 0001,     ,           , 0, NX-0011  , 20131101, 20140226]
2014-07-24 15:08:28 [main:1535] - [DEBUG] {rset-100002} Result: [NX   , 0012, 8217153611               , 10, 100, 90, 80, 0, 2592, 0001,     ,           , 550, NX-0012  , 20140523, 20140521]
2014-07-24 15:08:28 [main:1539] - [DEBUG] {rset-100002} Result: [NX   , 0013, 8217153621               , 10, 50, 50, 50, 0, 2592, 0001,     ,           , 60, NX-0013  , 20140522, 20140519]
2014-07-24 15:08:28 [main:1539] - [DEBUG] {rset-100002} Result: [NX   , 0014, 8217153631               , 10, 30, 30, 30, 0, 2592, 0001,     ,           , 130, NX-0014  , 20140523, 20140520]
2014-07-24 15:08:28 [main:1539] - [DEBUG] {rset-100002} Result: [NX   , 0015, 8217153641               , 10, 40, 40, 40, 0, 2592, 0001,     ,           , 70, NX-0015  , 20140523, 20140522]
2014-07-24 15:08:28 [main:1540] - [DEBUG] {rset-100002} Result: [NX   , 0016, 8217153651               , 10, 20, 20, 20, 0, 2592, 0001,     ,           , 20, NX-0016  , 20140521, 20140513]
2014-07-24 15:08:28 [main:1540] - [DEBUG] {rset-100002} Result: [NX   , 0017, 8217153661               , 10, 110, 100, 90, 0, 2592, 0001,     ,           , 210, NX-0017  , 20140521, 20140521]
2014-07-24 15:08:28 [main:1540] - [DEBUG] {rset-100002} Result: [NX   , 0018, 8217153671               , 10, 30, 30, 30, 0, 2592, 0001,     ,           , 30, NX-0018  , 20140520, 20140520]
2014-07-24 15:08:28 [main:1540] - [DEBUG] {rset-100002} Result: [NX   , 0019, 8217153681               , 10, 40, 40, 40, 0, 2592, 0001,     ,           , 20, NX-0019  , 20140513, 20140513]
2014-07-24 15:08:28 [main:1540] - [DEBUG] {rset-100002} Result: [NX   , 0020, 8217153691               , 10, 120, 110, 110, 0, 2592, 0001,     ,           , 360, NX-0020  , 20140523, 20140522]
2014-07-24 15:08:28 [main:1540] - [DEBUG] {rset-100002} Result: [NX   , 0021, 8217153701               , 10, 20, 20, 20, 0, 2592, 0001,     ,           , 20, NX-0021  , 20140521, 20140514]
2014-07-24 15:08:28 [main:1541] - [DEBUG] {rset-100002} Result: [NX   , 0022, 8217153711               , 10, 900, 810, 710, 0, 2592, 0001,     ,           , 4750, NX-0022  , 20140523, 20140522]
2014-07-24 15:08:28 [main:1545] - [DEBUG] {rset-100002} Result: [NX   , 0023, 8217153721               , 10, 70, 50, 40, 0, 2592, 0001,     ,           , 680, NX-0023  , 20140523, 20140522]
2014-07-24 15:08:28 [main:1545] - [DEBUG] {rset-100002} Result: [NX   , 0024, 8217153731               , 10, 60, 50, 50, 0, 2592, 0001,     ,           , 130, NX-0024  , 20140523, 20140521]
2014-07-24 15:08:28 [main:1545] - [DEBUG] {rset-100002} Result: [C5   , 0501, 8218153040               , 50, 1150, 1100, 850, 0, 2592, 0001,     ,           , 5550, C5-0501  , 20140523, 20140522]
2014-07-24 15:08:28 [main:1546] - [DEBUG] {rset-100002} Result: [C5   , 0505, 8218153050               , 50, 400, 400, 300, 0, 2592, 0001,     ,           , 1700, C5-0505  , 20140523, 20140522]
2014-07-24 15:08:28 [main:1546] - [DEBUG] {rset-100002} Result: [Z5   , 0000, 8218324020               , 20, 0, 0, 0, 0, 2592, 0001,     ,           , 0, Z5-0000  , 20140327, 20140327]
2014-07-24 15:08:28 [main:1546] - [DEBUG] {rset-100002} Result: [Z5   , 0000, 8218324030               , 20, 0, 0, 0, 0, 2592, 0001,     ,           , 42, Z5-0000  , 20140516, 20140515]
2014-07-24 15:08:28 [main:1546] - [DEBUG] {rset-100002} Result: [Z5   , 0510, 8218353011               , 20, 20, 20, 20, 0, 2592, 0001,     ,           , 40, Z5-0510  , 20140415, 20140520]
2014-07-24 15:08:28 [main:1546] - [DEBUG] {rset-100002} Result: [Z5   , 0512, 8218353051               , 20, 20, 20, 20, 0, 9564, 0001,     ,           , 0, Z5-0512  , 20140212, 20140124]
